Id,College Name,Course,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRVJS,DEFSCS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1S,PWDRNT2H,PWDRNT2S,PWDROBC,PWDRSCH,PWDRSCS,PWDRVJH,PWDRVJS,PWDSCH,PWDSCS,TFWS,DEFOBCS_Percentile,DEFOPENS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFROBCS_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,DEFSCS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCH_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1H_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2H_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3H_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCH_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOBCH_Percentile,PWDOBCS_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDRNT1S_Percentile,PWDRNT2H_Percentile,PWDRNT2S_Percentile,PWDROBC_Percentile,PWDRSCH_Percentile,PWDRSCS_Percentile,PWDRVJH_Percentile,PWDRVJS_Percentile,PWDSCH_Percentile,PWDSCS_Percentile,TFWS_Percentile
532229310,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4354552,,,,,,,,,,,,,,,,
532261210,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,81213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9390238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532261210,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5783474,,,,,,,,,,,,,,,,
533024510,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Computer Engineering,,,,,,,,,,,56690,,,51285,,,35220,,,37676,,,34426,,,66834,,,94741,,,59367,,,,,,,,,,,,38132,,,34425,,,49110,,,113115,,,,,,,,,,39761,,,,,114614,,,,,,,,,,,,,,,,,,67.4824177,,,71.1253958,,,80.8718313,,,79.4751328,,,81.4005843,,,60.5043241,,,35.9780390,,,65.7244332,,,,,,,,,,,,79.2815054,,,81.4005843,,,72.6414198,,,14.9912318,,,,,,,,,,78.2814198,,,,,12.7995462,,,,,,,
533024510,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Computer Engineering,,,,,,,,,,,,,,,,,,,,,22388,,,21995,,,22643,,,90109,,,45130,,,,,,,,,,,,21198,,,18574,,,62749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9850640,,,88.1374722,,,87.8843875,,,41.1873138,,,74.9700023,,,,,,,,,,,,88.5953918,,,89.9787910,,,63.5478045,,,,,,,,,,,,,,,,,,,,,,,,
533024510,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Computer Engineering,,44684,,,,,,,,29493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8982,,75.3508645,,,,,,,,84.1495823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1073753
533024610,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Information Technology,,,,,,,,,,,62179,,,66604,,,51984,,,45640,,,42585,,,75265,,,96575,,,47268,,,,,,,,,,,,44123,,,38145,,,49149,,,95282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7783399,,,60.6284658,,,70.9263207,,,74.5211181,,,76.5675144,,,54.1246150,,,34.6668564,,,73.5739966,,,,,,,,,,,,75.6049358,,,79.2815054,,,72.6414198,,,35.6983743,,,,,,,,,,,,,,,,,,,,,,
533024610,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Information Technology,,,,,,,,,,,,,,,31254,,,,,,28722,,,27472,,,61835,,,,,,,,,,,,,,,,,,38296,,,27500,,,51078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1650789,,,,,,84.3826019,,,85.0403264,,,64.0075195,,,,,,,,,,,,,,,,,,79.1656813,,,85.0403264,,,71.1976870,,,,,,,,,,,,,,,,,,,,,,,,
533024610,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Information Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4815869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533024610,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Information Technology,,75203,,,,84012,,,,48018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23917,,54.1246150,,,,46.1727561,,,,72.9031949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0828062
533037210,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Electronics and Telecommunication Engg,,,,,,,,,,,84000,,,89001,,,72478,,,71457,,,69321,,,113392,,,,,,,,,,,,,,,,,,67574,,,66533,,,101520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1727561,,,42.0206383,,,56.3628587,,,56.8099848,,,58.8006082,,,14.7866072,,,,,,,,,,,,,,,,,,59.7201871,,,60.6284658,,,29.2342823,,,,,,,,,,,,,,,,,,,,,,,,,
533037210,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,103967,,,,,,102994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2202423,,,,,,27.3337429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533037210,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,69605,,,50839,,,83001,,,,,,80842,,,,,,,,,,,,76131,,,38942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9292585,,,71.2367422,,,47.7695520,,,,,,49.0525702,,,,,,,,,,,,53.7302794,,,78.5792977,,,,,,,,,,,,,,,,,,,,,,,,,,,
533037210,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,100202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5619889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7559948,,,,,,,,,,,,,,,,,,,,,,,,
533037210,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Electronics and Telecommunication Engg,,82341,,,,,,,,77317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1419882,,,,,,,,51.9313711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533061210,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,122121,,,119419,,,,,,,,,,,,,,,,,,,,,119877,,,115338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0918372,,,5.5819534,,,,,,,,,,,,,,,,,,,,,5.2450064,,,12.2020044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533061210,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,120770,,,,,,,,,,,,,,,,,,,,,107144,,,70038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5025356,,,,,,,,,,,,,,,,,,,,,22.4871071,,,57.7165019,,,,,,,,,,,,,,,,,,,,,,,,,,,
533061210,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,117401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7877784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533061210,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Mechanical Engineering,,,,,,,,,,114584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7995462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533099510,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Artificial Intelligence and Data Science,,,,,,,,,,,80327,,,67887,,,66480,,,57466,,,53495,,,95628,,,111450,,,57946,,,,,,,,,,,,57533,,,51385,,,84043,,,79119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5565410,,,59.6829046,,,60.6284658,,,67.1125395,,,69.5290454,,,35.6598862,,,17.4354552,,,66.5894149,,,,,,,,,,,,67.1125395,,,71.1253958,,,46.1727561,,,50.9996691,,,,,,,,,,,,,,,,,,,,,,
533099510,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Artificial Intelligence and Data Science,,,,,,,,,,,,,,,,,,,,,42546,,,34626,,,65543,,,,,,42515,,,,,,,,,,,,46739,,,26927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5675144,,,81.3782643,,,61.4673542,,,,,,76.5675144,,,,,,,,,,,,74.1753429,,,85.5965895,,,,,,,,,,,,,,,,,,,,,,,,,,,
533099510,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Artificial Intelligence and Data Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5667023,,,,,,,,,,,,,,,,,,,,,,,,
533099510,"PUNE VIDYARTHI GRIHA’S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",Artificial Intelligence and Data Science,,91378,,,,120951,,,,50502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18827,,39.4227966,,,,3.2892818,,,,71.4470469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8892235
533119110,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,116652,,,,,,,,,,,,,,,,,,,,,,,,115899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1982314,,,,,,,,,,,,,,,,,,,,,,,,11.2993545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533119110,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,106748,,,,,,,,,,,,,,,,,,,,,,,,118590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1211380,,,,,,,,,,,,,,,,,,,,,,,,7.0709457,,,,,,,,,,,,,,,,,,,,,,,,,,,
533119110,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Civil Engineering,,,,,,,,,,102629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1605922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533124510,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Computer Engineering,,,,,,,,,,,49715,,,47508,,,38828,,,41017,,,38196,,,67228,,,67296,,,60308,,,,,,,,,,,,40368,,,36227,,,66305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9798416,,,73.4437245,,,78.6657067,,,77.6049916,,,79.1656813,,,60.0860804,,,60.0860804,,,65.2400587,,,,,,,,,,,,77.9458986,,,80.3744535,,,60.7344231,,,,,,,,,,,,,,,,,,,,,,,,,
533124510,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0367211,,,,,,,,,,,,,,,,,,,,,,
533124510,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Computer Engineering,,,,,,,,,,,,,,,45352,,,,,,33297,,,32644,,,59297,,,98362,,,,,,,,,,,,,,,32904,,,30612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7453210,,,,,,81.9840420,,,82.3877908,,,65.7244332,,,32.3435843,,,,,,,,,,,,,,,82.1909278,,,83.3246679,,,,,,,,,,,,,,,,,,,,,,,,,,,
533124510,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Computer Engineering,,57862,,,,,,,,45084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21052,,66.8137813,,,,,,,,74.9700023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6640070
533129310,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Electrical Engineering,,,,,,,,,,,,,,,,,120461,,,118936,,,116169,,,,,,,,,,,,,,,,,,,,,,,,117826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1980573,,,6.7586339,,,10.6465496,,,,,,,,,,,,,,,,,,,,,,,,8.3872203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533129310,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Electrical Engineering,,,,,,,,,,,,,,,,,,,,122614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533129310,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,116048,,,103803,,,,,,,,,,,,,,,,,,,,,,,,104574,,,111995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7718485,,,26.3140433,,,,,,,,,,,,,,,,,,,,,,,,25.7906003,,,16.5815096,,,,,,,,,,,,,,,,,,,,,,,,
533129310,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Electrical Engineering,,,,,,,,,,118050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2596443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533137210,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Electronics and Telecommunication Engg,,,,,,,,,,,105311,,,82955,,,70147,,,74572,,,69449,,,107059,,,,,,,,,,,,,,,,,,72600,,,69445,,,111102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0367211,,,47.7695520,,,57.6946774,,,54.1780657,,,58.8006082,,,22.9132251,,,,,,,,,,,,,,,,,,56.3628587,,,58.8006082,,,17.5316365,,,,,,,,,,,,,,,,,,,,,,,,,
533137210,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,107966,,,,,,103922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8821184,,,,,,26.3140433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533137210,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,102110,,,,,,73883,,,71591,,,113476,,,,,,97570,,,,,,,,,,,,72379,,,69615,,,99796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4814025,,,,,,54.9125550,,,56.8099848,,,14.6195704,,,,,,33.0830640,,,,,,,,,,,,56.3628587,,,57.9292585,,,31.5015186,,,,,,,,,,,,,,,,,,,,,,,,
533137210,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Electronics and Telecommunication Engg,,,,,,,,,,79011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52540,,,,,,,,,,50.9996691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2135829
533161210,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,122132,,,120857,,,,,,,,,,,,,,,,,,,,,,,,91281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0849469,,,3.3501235,,,,,,,,,,,,,,,,,,,,,,,,39.4227966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533161210,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,121653,,,118399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0005702,,,7.4458997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533161210,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",Mechanical Engineering,,,,,,,,,,100389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0146620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538019110,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Civil Engineering,,,,,,,,,,,,,,,,,,,,120388,,,119444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2124186,,,5.5819534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538019110,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,119582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5537174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538019110,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,119778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2699106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538019110,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Civil Engineering,,,,,,,,,,121959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4547046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538024510,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Computer Engineering,,,,,,,,,,,67438,,,67307,,,73174,,,69739,,,66346,,,102455,,,,,,88770,,,,,,,,,,,,65366,,,64999,,,73840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7201871,,,60.0860804,,,55.2570590,,,57.9292585,,,60.7344231,,,28.4665226,,,,,,42.3018437,,,,,,,,,,,,61.6697194,,,61.8814494,,,54.9125550,,,,,,,,,,,,,,,,,,,,,,,,,
538024510,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Computer Engineering,,,,,,,,,,,,,,,,,,,,,87027,,,82663,,,100670,,,,,,100209,,,,,,,,,,,,96283,,,81232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3051128,,,47.8470482,,,29.9372742,,,,,,30.5619889,,,,,,,,,,,,35.1475881,,,48.9390238,,,,,,,,,,,,,,,,,,,,,,,,,,,
538024510,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8351101,,,,,,,,,,,,,,,,,,,,,,,,
538024510,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Computer Engineering,,111799,,,,118823,,,,74680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54307,,16.7412669,,,,6.8230277,,,,54.1664697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1685966
538029310,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Electrical Engineering,,,,,,,,,,,,,,,,,114710,,,122030,,,113749,,,118088,,,,,,,,,,,,,,,,,,,,,109098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7559948,,,1.2180672,,,14.2356611,,,8.0762868,,,,,,,,,,,,,,,,,,,,,20.2327920,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538029310,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,122359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5877055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538029310,"Adsul's Technical Campus, Chas Dist. Ahmednagar",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,114397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9353233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
