Id,College Name,Course,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRVJS,DEFSCS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1S,PWDRNT2H,PWDROBC,PWDRSCH,PWDRSCS,PWDRVJS,TFWS,DEFOBCS_Percentile,DEFOPENS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFROBCS_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,DEFSCS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCH_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1H_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2H_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3H_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCH_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOBCH_Percentile,PWDOBCS_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDRNT1S_Percentile,PWDRNT2H_Percentile,PWDROBC_Percentile,PWDRSCH_Percentile,PWDRSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
600460210,"Government College of Engineering & Research, Avasari Khurd",Automobile Engineering,,,,,,,,,,,,,,44905,,,,,,60072,,,39243,,,87370,,,,,,,,,,,,,,,,,,,,,80952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4468478,,,,,,49.5704396,,,71.5655226,,,3.3255307,,,,,,,,,,,,,,,,,,,,,16.8662506,,,,,,,,,,,,,,,,,,,,,,,,
600460210,"Government College of Engineering & Research, Avasari Khurd",Automobile Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68196,,,60464,,,,,,,,,,,,43347,,,64724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3158243,,,49.4727527,,,,,,,,,,,,68.0660974,,,43.4094761,,,,,,,,,,,,,,,,,,,,,
600460210,"Government College of Engineering & Research, Avasari Khurd",Automobile Engineering,,,,,,,,,,,,,,,29901,,,,,,30403,,,21900,,,24371,,,,,,56963,,,,,,,,,,,,67823,,,31600,,,78267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9974143,,,,,,78.6913723,,,84.8592663,,,83.2189846,,,,,,53.3681417,,,,,,,,,,,,39.4419946,,,77.6512882,,,22.0441896,,,,,,,,,,,,,,,,,,,,
600460210,"Government College of Engineering & Research, Avasari Khurd",Automobile Engineering,,81013,,,,,,,,48092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24370,,16.8662506,,,,,,,,63.3581594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2189846
600461210,"Government College of Engineering & Research, Avasari Khurd",Mechanical Engineering,,,,,,,,,,,32945,,,25790,,,24551,,,20825,,,17195,,,32349,,,64153,,,20418,,,,,,,,,,,,26061,,,25301,,,77083,,,78916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7337625,,,82.0994316,,,82.9518606,,,85.6279035,,,88.1372793,,,77.2610462,,,43.7615405,,,85.9843489,,,,,,,,,,,,81.8333472,,,82.3921928,,,24.0395251,,,20.2276213,,,,,,,,,,,,,,,,,,
600461210,"Government College of Engineering & Research, Avasari Khurd",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29115,,,,,,,,,,,,,,,43269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6593753,,,,,,,,,,,,,,,68.0660974,,,,,,,,,,,,,,,,,,,,,
600461210,"Government College of Engineering & Research, Avasari Khurd",Mechanical Engineering,,,,,,,,,,,,,,,18801,,,,,,15550,,,13549,,,16864,,,51202,,,,,,,,,,,,,,,26188,,,21507,,,49865,,,,,,48268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0496161,,,,,,89.2646190,,,90.6611986,,,88.3791533,,,59.6157997,,,,,,,,,,,,,,,81.7441493,,,85.2126887,,,61.3998819,,,,,,63.1562302,,,,,,,,,,,,,,
600461210,"Government College of Engineering & Research, Avasari Khurd",Mechanical Engineering,,42079,,,,,42640,,,17221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10690,,68.8692973,,,,,68.3061721,,,88.0387129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5679949
600519110,"Government College of Engineering, Karad",Civil Engineering,,23848,,,,66147,,,,11384,,,14435,,,11369,,,13883,,,13331,,,10750,,,19676,,,46980,,,26361,,,,,,14289,,,,,,16279,,,13382,,,30077,,,22036,,,42045,,,,,,55097,,,,,,,7611,,83.4361164,,,,41.3993202,,,,92.1145895,,,90.0695387,,,92.1145895,,,90.4199696,,,90.7890576,,,92.5303995,,,86.4503649,,,64.3014156,,,81.7079376,,,,,,90.1284702,,,,,,88.7471425,,,90.7412292,,,78.9677306,,,84.7529094,,,68.8692973,,,,,,55.6246373,,,,,,,94.6397551
600524610,"Government College of Engineering, Karad",Information Technology,,11639,,,,17083,,,,4260,,,10261,,,6714,,,5018,,,5309,,,4748,,,14125,,,34341,,,12273,,,11352,,,7781,,,,,,8230,,,4967,,,16851,,,44998,,,29559,,,,,,,,,,,,,3115,,91.9135646,,,,88.1995442,,,,96.9865789,,,92.8487097,,,95.2607052,,,96.4159217,,,96.2184519,,,96.6036621,,,90.2160314,,,75.5455408,,,91.4798206,,,92.1245885,,,94.5269017,,,,,,94.2052555,,,96.4707620,,,88.3859736,,,66.4468478,,,79.4059745,,,,,,,,,,,,,97.7399306
600529310,"Government College of Engineering, Karad",Electrical Engineering,,26128,,,,,52103,,,9331,,,16419,,,12989,,,15072,,,13328,,,10923,,,19956,,,68697,,,34313,,,,,,14227,,,43845,,,13555,,,11644,,,28741,,,71764,,,44442,,,,,,,,,,,,,6816,,81.7441493,,,,,59.1576541,,,93.4982215,,,88.6678272,,,90.9723949,,,89.6091838,,,90.7890576,,,92.4537528,,,86.2025102,,,37.7226302,,,75.5455408,,,,,,90.1566378,,,66.9949148,,,90.6611986,,,91.9135646,,,79.8387097,,,33.2795222,,,66.7530038,,,,,,,,,,,,,95.2152701
600537210,"Government College of Engineering, Karad",Electronics and Telecommunication Engg,,15295,,,,24405,,,,8410,,,12115,,,9627,,,24556,,,11716,,,9617,,,21572,,,24547,,,34474,,,21624,,,15685,,,,,,11370,,,9738,,,30579,,,,,,,,,,,,,,,,,,,7739,,89.4838653,,,,83.1326323,,,,94.1399629,,,91.6271347,,,93.2823354,,,82.9343565,,,91.8925640,,,93.2823354,,,85.0780632,,,82.9518606,,,75.5450551,,,85.0534693,,,89.1321551,,,,,,92.1145895,,,93.2360851,,,78.4854138,,,,,,,,,,,,,,,,,,,94.5453038
600561210,"Government College of Engineering, Karad",Mechanical Engineering,,6089,,,,7965,,,,,,,14957,,,14028,,,,,,11814,,,8896,,,24384,,,71808,,,11300,,,,,,,,,21983,,,25702,,,13422,,,27483,,,,,,66298,,,,,,,,,,,,,33877,,95.7068311,,,,94.3864643,,,,,,,89.6879240,,,90.3324288,,,,,,91.8195554,,,93.7536917,,,83.1326323,,,32.8632605,,,92.1344566,,,,,,,,,84.7577612,,,82.1595006,,,90.7071209,,,80.8907116,,,,,,40.7191694,,,,,,,,,,,,,76.0003260
600619110,"College of Engineering, Pune",Civil Engineering,,6944,,,,9235,,,,2427,,,6474,,,2429,,,5660,,,2243,,,1630,,,6438,,,13120,,,3445,,,,,,2991,,,,,,4644,,,2910,,,7890,,,5138,,,8537,,,,,,15197,,,36011,,,,634,,95.1087873,,,,93.5295115,,,,98.2447818,,,95.4672998,,,98.2447818,,,95.9982280,,,98.3802578,,,98.8109293,,,95.4884668,,,90.9166736,,,97.5178070,,,,,,97.8343766,,,,,,96.6689155,,,97.9071884,,,94.4744226,,,96.3666451,,,94.0044098,,,,,,89.5363051,,,74.3378698,,,,99.5273409
600624510,"College of Engineering, Pune",Computer Engineering,1743,283,,,,,,,,,,,655,,,341,,,458,,,188,,,90,,,1317,,,6555,,,678,,,820,,,2193,,,1524,,,453,,,185,,,3428,,,5082,,,3710,,,,28597,,8955,,,,,17978,,45,98.7246751,99.7889761,,,,,,,,,,,99.5179509,,,99.7518405,,,99.6525767,,,99.8670998,,,99.9402271,,,99.0404500,,,95.3750110,,,99.4995561,,,99.4012481,,,98.4083561,,,98.8823088,,,99.6623618,,,99.8746405,,,97.5266771,,,96.3861778,,,97.3592663,,,,80.0668242,,93.7331921,,,,,87.6465933,,99.9747006
600629310,"College of Engineering, Pune",Electrical Engineering,,3865,,9753,,,,,,840,,,1226,,,1651,,,1472,,,1145,,,812,,,5845,,,12849,,,2660,,,2806,,,,,,,,,2547,,,1573,,,6775,,,22765,,,,,,,,,38966,,,43142,,,,493,,97.2210904,,93.2005060,,,,,,99.3732026,,,99.0964105,,,98.8041854,,,98.9145183,,,99.1524740,,,99.4100730,,,95.8468043,,,91.1409741,,,98.0708412,,,97.9760499,,,,,,,,,98.1623143,,,98.8632276,,,95.2255767,,,84.2602308,,,,,,,,,71.6974982,,,68.1607041,,,,99.6283997
600637210,"College of Engineering, Pune",Electronics and Telecommunication Engg,,2423,,,,2972,,,,460,,,1170,,,702,,,1379,,,520,,,285,,,3757,,,13385,,,2143,,,,,,2887,,,,,,872,,,476,,,4271,,,14423,,,7599,,37641,,,,17632,,,18766,,,,272,,98.2484462,,,,97.8396864,,,,99.6525767,,,99.1438233,,,99.4838139,,,98.9748971,,,99.6194888,,,99.7861515,,,97.3142047,,,90.7412292,,,98.4250621,,,,,,97.9150840,,,,,,99.3465134,,,99.6332817,,,96.9471278,,,90.0695387,,,94.6397551,,72.8066421,,,,87.8494010,,,87.0590231,,,,99.7998165
600646410,"College of Engineering, Pune",Instrumentation and Control Engineering,,4581,,,,10877,,,,2034,,,,,,2694,,,,,,1556,,,1102,,,8834,,,29731,,,3084,,,6765,,,4793,,,,,,3291,,,1733,,,9025,,,,,,,,,,,,44172,,,,,46420,,1636,,96.7491108,,,,92.4692191,,,,98.5236467,,,,,,98.0565518,,,,,,98.8667384,,,99.1888504,,,93.8090241,,,79.0717900,,,97.7578475,,,95.2255767,,,96.5762219,,,,,,97.6218587,,,98.7374483,,,93.6960207,,,,,,,,,,,,66.8079211,,,,,64.9952068,,98.8109293
600661210,"College of Engineering, Pune",Mechanical Engineering,8372,2697,,,,,,,,,,,1298,,,2012,,,1529,,,1394,,,828,,,6031,,,21264,,,2316,,,1748,,,1601,,,,,,3043,,,1504,,,8808,,,37033,,,8166,,,,40149,,31773,41777,,31792,,,,529,94.1422594,98.0502194,,,,,,,,,,,99.0465325,,,98.5312737,,,98.8787127,,,98.9711587,,,99.3922512,,,95.7294186,,,85.3020240,,,98.3401451,,,98.7246751,,,98.8393564,,,,,,97.7866202,,,98.8861086,,,93.8193344,,,73.4187223,,,94.3199413,,,,70.5891940,,77.5812892,69.4482927,,77.5812892,,,,99.6160662
600662710,"College of Engineering, Pune",Manufacturing Science and Engineering,,18273,,,,20903,,,,4580,,,24138,,,6134,,,5431,,,3880,,,2550,,,13421,,,69299,,,7127,,,,,,,,,13037,,,11483,,,4571,,,13279,,,,,,30824,,,,,,,,,,,,,2736,,87.4051233,,,,85.5597708,,,,96.7491108,,,83.3225412,,,95.6919946,,,96.1544949,,,97.2146232,,,98.1623143,,,90.7071209,,,36.8261928,,,94.9636665,,,,,,,,,90.9522553,,,92.0381387,,,96.7503938,,,90.8751696,,,,,,78.3206831,,,,,,,,,,,,,98.0224393
600669410,"College of Engineering, Pune",Metallurgy and Material Technology,,3303,,,,,4757,,,,,,11429,,,4645,,,6573,,,4875,,,4272,,,13630,,,39227,,,8914,,,,,,7577,,,,,,72956,,,5142,,,17737,,,19505,,,6172,,,,,,18114,,,,,,,43261,,97.6201771,,,,,96.6036621,,,,,,92.0793758,,,96.6689155,,,95.3594177,,,96.5392082,,,96.9471278,,,90.5722819,,,71.5655226,,,93.7463810,,,,,,94.6784553,,,,,,31.3095917,,,96.3666451,,,87.7161056,,,86.5293185,,,95.6613489,,,,,,87.5664725,,,,,,,68.0660974
600719110,"Walchand College of Engineering, Sangli",Civil Engineering,,10602,,,,14716,,,,5295,,,10067,,,6271,,,,,,6648,,,6225,,,15375,,,34907,,,7956,,,,,,11192,,,19231,,,10820,,,7462,,,21322,,,41274,,,,,,,,,54260,,,,,,,4052,,92.6330372,,,,89.8624124,,,,96.2198458,,,93.0258054,,,95.5596588,,,,,,95.3123697,,,95.6432423,,,89.4248609,,,75.0903326,,,94.3864643,,,,,,92.2407361,,,86.7561408,,,92.5019259,,,94.7844511,,,85.2866350,,,69.7588673,,,,,,,,,56.4501671,,,,,,,97.1062619
600724210,"Walchand College of Engineering, Sangli",Computer Science and Engineering,,4079,,7036,8579,,,,,1060,,,1974,,,2147,,,1360,,,1423,,,1096,,,5667,,,24146,,,4294,,,1970,,,4008,,,,,,2656,,,1560,,,6868,,,30315,,,15598,,,,,,37973,,,,,85828,,672,,97.0878703,,95.0615272,93.9827099,,,,,99.2174448,,,98.5546789,,,98.4250621,,,98.9884820,,,98.9573776,,,99.1893457,,,95.9942655,,,83.3225412,,,96.9386024,,,98.5575727,,,97.1166893,,,,,,98.0741248,,,98.8667384,,,95.1872550,,,78.7873849,,,89.2565986,,,,,,72.5776220,,,,,6.7802082,,99.5035522
600724610,"Walchand College of Engineering, Sangli",Information Technology,,5028,,8076,,,,,,1412,,,2476,,,2403,,,2054,,,1806,,,1604,,,6628,,,27813,,,4410,,,,,,4998,,,,,,3200,,,2195,,,12406,,,69055,,,16494,,,,,,64311,,,,,,,1272,,96.4125939,,94.3436228,,,,,,98.9637735,,,98.2259803,,,98.2502418,,,98.4989037,,,98.6879635,,,98.8228467,,,95.3411105,,,80.5423782,,,96.8544443,,,,,,96.4552239,,,,,,97.6838448,,,98.4083561,,,91.3955929,,,37.0602202,,,88.6370348,,,,,,43.7535653,,,,,,,99.0708650
600729310,"Walchand College of Engineering, Sangli",Electrical Engineering,,10534,,,,22835,,,,4438,,,6727,,,6193,,,,,,5072,,,4245,,,10927,,,36471,,,10521,,,,,,,,,23795,,,8904,,,4956,,,19116,,,45010,,,87614,,,,,,62600,,,,,,,2988,,92.6800472,,,,84.2493575,,,,96.8346083,,,95.2571103,,,95.6569405,,,,,,96.3966970,,,97.0016706,,,92.4383049,,,73.8594539,,,92.6966758,,,,,,,,,83.4542081,,,93.7536917,,,96.4889560,,,86.8108806,,,66.4468478,,,2.7751423,,,,,,46.3613397,,,,,,,97.8344603
600737610,"Walchand College of Engineering, Sangli",Electronics Engineering,,7985,,,,21543,,,,3574,,,4970,,,4584,,,8154,,,4856,,,3743,,,11554,,,69522,,,11574,,,5145,,,7252,,,78488,,,5582,,,4287,,,17704,,,59925,,,,,,,,,,,,,,,,2041,,94.3751054,,,,85.1190915,,,,97.4098856,,,96.4707620,,,96.7491108,,,94.3233326,,,96.5423112,,,97.3182098,,,91.9632316,,,36.7976787,,,91.9370439,,,96.3666451,,,94.9161923,,,21.6081594,,,96.0208903,,,96.9386024,,,87.7165216,,,49.7371099,,,,,,,,,,,,,,,,98.5135990
600761210,"Walchand College of Engineering, Sangli",Mechanical Engineering,,6909,,,,,24016,,,3741,,,5745,,,6081,,,6004,,,4326,,,3209,,,9090,,,60721,,,9647,,,12773,,,11248,,,,,,9116,,,5717,,,19562,,,72815,,,,,,,,,45664,,,,,,,2928,,95.1565269,,,,,83.3493105,,,97.3182098,,,95.9314594,,,95.7068311,,,95.7399289,,,96.9219093,,,97.6763908,,,93.6748736,,,49.0017114,,,93.2823354,,,91.1720268,,,92.2011246,,,,,,93.6207915,,,95.9637384,,,86.4980459,,,31.3412678,,,,,,,,,65.4062424,,,,,,,97.8610057
602819110,"Department of Technology, Shivaji University, Kolhapur",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,69543,,,,,,,,,69761,,,,,,,,,,,,,,,76673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7976787,,,,,,,,,36.2152983,,,,,,,,,,,,,,,24.9745590,,,,,,,,,,,,,,,,,,,,,,,,
602819110,"Department of Technology, Shivaji University, Kolhapur",Civil Engineering,,,,,,,,,,,,,,46658,,,,,,85576,,,,,,74556,,,,,,,,,,,,,,,,,,,,,54427,,,79653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6842939,,,,,,7.3525636,,,,,,28.2128596,,,,,,,,,,,,,,,,,,,,,56.2912160,,,19.3401310,,,,,,,,,,,,,,,,,,,,,
602819110,"Department of Technology, Shivaji University, Kolhapur",Civil Engineering,,,,,,,,,,,,79581,,,,,,,,,67740,,,52594,,,74450,,,,,,,,,,,,,,,,,,,,,48682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4214876,,,,,,,,,39.4861193,,,58.6329715,,,28.4430122,,,,,,,,,,,,,,,,,,,,,62.7455857,,,,,,,,,,,,,,,,,,,,,,,
602819110,"Department of Technology, Shivaji University, Kolhapur",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1518015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602819110,"Department of Technology, Shivaji University, Kolhapur",Civil Engineering,,,,,,,,,,69271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28423,,,,,,,,,,36.8261928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1315568
602825410,"Department of Technology, Shivaji University, Kolhapur",Computer Science and Technology,,,,,,,,,,,59406,,,57254,,,,,,69655,,,40661,,,87629,,,,,,,,,,,,,,,,,,54345,,,35545,,,66788,,,,,,84068,,,,,,,,,,,,,,,,,,,,,,,,,,50.4269253,,,53.0299262,,,,,,36.2152983,,,70.2716961,,,2.6901670,,,,,,,,,,,,,,,,,,56.4501671,,,74.5758420,,,40.2884024,,,,,,10.7058476,,,,,,,,,,,,,,,
602825410,"Department of Technology, Shivaji University, Kolhapur",Computer Science and Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88288,,,,,,,,,45929,,,31283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9425307,,,,,,,,,65.2761370,,,78.0382017,,,,,,,,,,,,,,,,,,,,,,,,,,,
602825410,"Department of Technology, Shivaji University, Kolhapur",Computer Science and Technology,,,,,,,,,,,,,,,,,,85718,,,26387,,,23991,,,62230,,,,,,61989,,,,,,,,,,,,53017,,,27389,,,61686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0683112,,,81.6712261,,,83.3518788,,,46.3977583,,,,,,46.7882164,,,,,,,,,,,,58.0434256,,,80.9266285,,,47.5835199,,,,,,,,,,,,,,,,,,,,
602825410,"Department of Technology, Shivaji University, Kolhapur",Computer Science and Technology,,75030,,,,,,,,26884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10345,,28.0164041,,,,,,,,81.2970469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8033750
602837210,"Department of Technology, Shivaji University, Kolhapur",Electronics and Telecommunication Engg,,,,,,,,,,,,,,77040,,,,,,87990,,,73076,,,,,,,,,,,,,,,,,,,,,,,,80205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7074636,,,,,,1.6665438,,,31.1669829,,,,,,,,,,,,,,,,,,,,,,,,18.3983482,,,,,,,,,,,,,,,,,,,,,,,,
602837210,"Department of Technology, Shivaji University, Kolhapur",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0299262,,,,,,,,,,,,,,,,,,,,,,,,,,,
602837210,"Department of Technology, Shivaji University, Kolhapur",Electronics and Telecommunication Engg,,,,,,,,,,,,51545,,,,,,,,,70159,,,47557,,,,,,,,,,,,,,,,,,,,,,,,57151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4507403,,,,,,,,,35.7021710,,,63.7042062,,,,,,,,,,,,,,,,,,,,,,,,53.1697881,,,,,,,,,,,,,,,,,,,,,,,
602837210,"Department of Technology, Shivaji University, Kolhapur",Electronics and Telecommunication Engg,,,,,,,,,,55068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31130,,,,,,,,,,55.6246373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1598892
602850310,"Department of Technology, Shivaji University, Kolhapur",Food Technology,,,,,,,,,,,,,,87020,,,,,,83414,,,64864,,,,,,,,,87774,,,,,,,,,,,,86746,,,55580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1871716,,,,,,12.0860789,,,43.3153897,,,,,,,,,2.2159868,,,,,,,,,,,,4.7046678,,,55.3173743,,,,,,,,,,,,,,,,,,,,,,,,
602850310,"Department of Technology, Shivaji University, Kolhapur",Food Technology,,,,,,,,,,,68983,,,,,,50571,,,,,,,,,84870,,,,,,,,,,,,,,,,,,48726,,,,,,57135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0602202,,,,,,60.5779320,,,,,,,,,8.8630614,,,,,,,,,,,,,,,,,,62.5406623,,,,,,53.1697881,,,,,,,,,,,,,,,,,,,,,
602850310,"Department of Technology, Shivaji University, Kolhapur",Food Technology,,,,,,,,,,,,,,,54674,,,,,,40715,,,38632,,,74199,,,,,,82786,,,,,,,,,,,,44936,,,31377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2223276,,,,,,70.2716961,,,71.9188431,,,29.2601551,,,,,,13.2928186,,,,,,,,,,,,66.4468478,,,77.9242311,,,,,,,,,,,,,,,,,,,,,,,
602850310,"Department of Technology, Shivaji University, Kolhapur",Food Technology,,,,,,,,,,46934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24266,,,,,,,,,,64.3014156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2450493
602850710,"Department of Technology, Shivaji University, Kolhapur",Chemical Engineering,,,,,,,,,,,,,,71216,,,,,,82033,,,61586,,,73619,,,,,,,,,,,,,,,,,,,,,72611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0528096,,,,,,14.7366570,,,47.7445862,,,29.9393300,,,,,,,,,,,,,,,,,,,,,31.5327984,,,,,,,,,,,,,,,,,,,,,,,,
602850710,"Department of Technology, Shivaji University, Kolhapur",Chemical Engineering,,,,,,,,,,,,,,,,,,,,77487,,,,,,84841,,,,,,60494,,,,,,,,,,,,83856,,,58598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1246308,,,,,,8.8630614,,,,,,49.4727527,,,,,,,,,,,,11.1101601,,,51.6391022,,,,,,,,,,,,,,,,,,,,,,,,
602850710,"Department of Technology, Shivaji University, Kolhapur",Chemical Engineering,,,,,,,,,,,,,,,59566,,,,,,54190,,,34483,,,71492,,,,,,,,,,,,,,,,,,84674,,,78872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1538732,,,,,,56.6819256,,,75.5450551,,,33.3333333,,,,,,,,,,,,,,,,,,9.3429688,,,20.7823333,,,,,,,,,,,,,,,,,,,,,,,
602850710,"Department of Technology, Shivaji University, Kolhapur",Chemical Engineering,,57513,,,,,,,,74787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28033,,52.7484058,,,,,,,,28.1674686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4533047
602861210,"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,75493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6027561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602861210,"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,80886,,,,,,,,,,,,,,,,,,,,,,,,85046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8734701,,,,,,,,,,,,,,,,,,,,,,,,8.5640488,,,,,,,,,,,,,,,,,,,,,,,,
602861210,"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,55042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7162386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602861210,"Department of Technology, Shivaji University, Kolhapur",Mechanical Engineering,,52657,,,,,,,,64474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46107,,58.6329715,,,,,,,,43.4221623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0496408
